cer.id,cer.fecha,cer.coef
3543,2012-09-12,3.0853
3544,2012-09-13,3.0862
3545,2012-09-14,3.0871
3546,2012-09-15,3.088
3547,2012-09-16,3.0889
3548,2012-09-17,3.0898
3549,2012-09-18,3.0908
3550,2012-09-19,3.0917
3551,2012-09-20,3.0926
3552,2012-09-21,3.0935
3553,2012-09-22,3.0944
3554,2012-09-23,3.0953
3555,2012-09-24,3.0962
3556,2012-09-25,3.0972
3557,2012-09-26,3.0981
3558,2012-09-27,3.099
3559,2012-09-28,3.0999
3560,2012-09-29,3.1008
3561,2012-09-30,3.1017
3562,2012-10-01,3.1026
3563,2012-10-02,3.1035
3564,2012-10-03,3.1044
3565,2012-10-04,3.1053
3566,2012-10-05,3.1062
3567,2012-10-06,3.1071
3568,2012-10-07,3.108
3569,2012-10-08,3.1088
3570,2012-10-09,3.1097
3571,2012-10-10,3.1106
3572,2012-10-11,3.1115
3573,2012-10-12,3.1124
3574,2012-10-13,3.1133
3575,2012-10-14,3.1141
3576,2012-10-15,3.115
3577,2012-10-16,3.1159
3578,2012-10-17,3.1168
3579,2012-10-18,3.1177
3580,2012-10-19,3.1186
3581,2012-10-20,3.1194
3582,2012-10-21,3.1203
3583,2012-10-22,3.1212
3584,2012-10-23,3.1221
3585,2012-10-24,3.123
3586,2012-10-25,3.1239
3587,2012-10-26,3.1248
3588,2012-10-27,3.1256
3589,2012-10-28,3.1265
3590,2012-10-29,3.1274
3591,2012-10-30,3.1283
3592,2012-10-31,3.1292
3593,2012-11-01,3.1301
3594,2012-11-02,3.131
3595,2012-11-03,3.1319
3596,2012-11-04,3.1329
3597,2012-11-05,3.1338
3598,2012-11-06,3.1347
3599,2012-11-07,3.1356
3600,2012-11-08,3.1364
3601,2012-11-09,3.1373
3602,2012-11-10,3.1382
3603,2012-11-11,3.1391
3604,2012-11-12,3.14
3605,2012-11-13,3.1408
3606,2012-11-14,3.1417
3607,2012-11-15,3.1426
3608,2012-11-16,3.1435
3609,2012-11-17,3.1443
3610,2012-11-18,3.1452
3611,2012-11-19,3.1461
3612,2012-11-20,3.147
3613,2012-11-21,3.1479
3614,2012-11-22,3.1487
3615,2012-11-23,3.1496
3616,2012-11-24,3.1505
3617,2012-11-25,3.1514
3618,2012-11-26,3.1522
3619,2012-11-27,3.1531
3620,2012-11-28,3.154
3621,2012-11-29,3.1549
3622,2012-11-30,3.1558
3623,2012-12-01,3.1566
3624,2012-12-02,3.1575
3625,2012-12-03,3.1583
3626,2012-12-04,3.1592
3627,2012-12-05,3.16
3628,2012-12-06,3.1609
3629,2012-12-07,3.1618
3630,2012-12-08,3.1628
3631,2012-12-09,3.1637
3632,2012-12-10,3.1647
3633,2012-12-11,3.1656
3634,2012-12-12,3.1666
3635,2012-12-13,3.1675
3636,2012-12-14,3.1685
3637,2012-12-15,3.1695
3638,2012-12-16,3.1704
3639,2012-12-17,3.1714
3640,2012-12-18,3.1723
3641,2012-12-19,3.1733
3642,2012-12-20,3.1742
3643,2012-12-21,3.1752
3644,2012-12-22,3.1761
3645,2012-12-23,3.1771
3646,2012-12-24,3.178
3647,2012-12-25,3.179
3648,2012-12-26,3.1799
3649,2012-12-27,3.1809
3650,2012-12-28,3.1819
3651,2012-12-29,3.1828
3652,2012-12-30,3.1838
3653,2012-12-31,3.1847
3654,2013-01-01,3.1857
3655,2013-01-02,3.1866
3656,2013-01-03,3.1876
3657,2013-01-04,3.1886
3658,2013-01-05,3.1895
3659,2013-01-06,3.1905
3660,2013-01-07,3.1915
3661,2013-01-08,3.1926
3662,2013-01-09,3.1937
3663,2013-01-10,3.1947
3664,2013-01-11,3.1958
3665,2013-01-12,3.1969
3666,2013-01-13,3.1979
3667,2013-01-14,3.199
3668,2013-01-15,3.2001
3669,2013-01-16,3.2012
3670,2013-01-17,3.2022
3671,2013-01-18,3.2033
3672,2013-01-19,3.2044
3673,2013-01-20,3.2054
3674,2013-01-21,3.2065
3675,2013-01-22,3.2076
3676,2013-01-23,3.2087
3677,2013-01-24,3.2097
3678,2013-01-25,3.2108
3679,2013-01-26,3.2119
3680,2013-01-27,3.2129
3681,2013-01-28,3.214
3682,2013-01-29,3.2151
3683,2013-01-30,3.2162
3684,2013-01-31,3.2172
3685,2013-02-01,3.2184
3686,2013-02-02,3.2196
3687,2013-02-03,3.2208
3688,2013-02-04,3.222
3689,2013-02-05,3.2232
3690,2013-02-06,3.2244
3691,2013-02-07,3.2257
3692,2013-02-08,3.227
3693,2013-02-09,3.2283
3694,2013-02-10,3.2296
3695,2013-02-11,3.2309
3696,2013-02-12,3.2322
3697,2013-02-13,3.2335
3698,2013-02-14,3.2348
3699,2013-02-15,3.2361
3700,2013-02-16,3.2374
3701,2013-02-17,3.2388
3702,2013-02-18,3.2401
3703,2013-02-19,3.2414
3704,2013-02-20,3.2427
3705,2013-02-21,3.244
3706,2013-02-22,3.2453
3707,2013-02-23,3.2466
3708,2013-02-24,3.2479
3709,2013-02-25,3.2492
3710,2013-02-26,3.2505
3711,2013-02-27,3.2519
3712,2013-02-28,3.2532
3713,2013-03-01,3.2544
3714,2013-03-02,3.2555
3715,2013-03-03,3.2567
3716,2013-03-04,3.2579
3717,2013-03-05,3.2591
3718,2013-03-06,3.2603
3719,2013-03-07,3.2608
3720,2013-03-08,3.2613
3721,2013-03-09,3.2618
3722,2013-03-10,3.2624
3723,2013-03-11,3.2629
3724,2013-03-12,3.2634
3725,2013-03-13,3.2639
3726,2013-03-14,3.2644
3727,2013-03-15,3.265
3728,2013-03-16,3.2655
3729,2013-03-17,3.266
3730,2013-03-18,3.2665
3731,2013-03-19,3.267
3732,2013-03-20,3.2675
3733,2013-03-21,3.2681
3734,2013-03-22,3.2686
3735,2013-03-23,3.2691
3736,2013-03-24,3.2696
3737,2013-03-25,3.2701
3738,2013-03-26,3.2707
3739,2013-03-27,3.2712
3740,2013-03-28,3.2717
3741,2013-03-29,3.2722
3742,2013-03-30,3.2727
3743,2013-03-31,3.2733
3744,2013-04-01,3.2738
3745,2013-04-02,3.2743
3746,2013-04-03,3.2749
3747,2013-04-04,3.2754
3748,2013-04-05,3.2759
3749,2013-04-06,3.2765
3750,2013-04-07,3.2773
3751,2013-04-08,3.2781
3752,2013-04-09,3.2788
3753,2013-04-10,3.2796
3754,2013-04-11,3.2804
3755,2013-04-12,3.2812
3756,2013-04-13,3.282
3757,2013-04-14,3.2828
3758,2013-04-15,3.2836
3759,2013-04-16,3.2844
3760,2013-04-17,3.2852
3761,2013-04-18,3.286
3762,2013-04-19,3.2868
3763,2013-04-20,3.2876
3764,2013-04-21,3.2884
3765,2013-04-22,3.2891
3766,2013-04-23,3.2899
3767,2013-04-24,3.2907
3768,2013-04-25,3.2915
3769,2013-04-26,3.2923
3770,2013-04-27,3.2931
3771,2013-04-28,3.2939
3772,2013-04-29,3.2947
3773,2013-04-30,3.2955
3774,2013-05-01,3.2963
3775,2013-05-02,3.297
3776,2013-05-03,3.2978
3777,2013-05-04,3.2986
3778,2013-05-05,3.2993
3779,2013-05-06,3.3001
3780,2013-05-07,3.3009
3781,2013-05-08,3.3017
3782,2013-05-09,3.3024
3783,2013-05-10,3.3032
3784,2013-05-11,3.304
3785,2013-05-12,3.3048
3786,2013-05-13,3.3055
3787,2013-05-14,3.3063
3788,2013-05-15,3.3071
3789,2013-05-16,3.3078
3790,2013-05-17,3.3086
3791,2013-05-18,3.3094
3792,2013-05-19,3.3102
3793,2013-05-20,3.3109
3794,2013-05-21,3.3117
3795,2013-05-22,3.3125
3796,2013-05-23,3.3133
3797,2013-05-24,3.314
3798,2013-05-25,3.3148
3799,2013-05-26,3.3156
3800,2013-05-27,3.3164
3801,2013-05-28,3.3171
3802,2013-05-29,3.3179
3803,2013-05-30,3.3187
3804,2013-05-31,3.3195
3805,2013-06-01,3.3203
3806,2013-06-02,3.3211
3807,2013-06-03,3.3219
3808,2013-06-04,3.3227
3809,2013-06-05,3.3235
3810,2013-06-06,3.3243
3811,2013-06-07,3.325
3812,2013-06-08,3.3258
3813,2013-06-09,3.3266
3814,2013-06-10,3.3273
3815,2013-06-11,3.3281
3816,2013-06-12,3.3289
3817,2013-06-13,3.3296
3818,2013-06-14,3.3304
3819,2013-06-15,3.3311
3820,2013-06-16,3.3319
3821,2013-06-17,3.3327
3822,2013-06-18,3.3334
3823,2013-06-19,3.3342
3824,2013-06-20,3.335
3825,2013-06-21,3.3357
3826,2013-06-22,3.3365
3827,2013-06-23,3.3373
3828,2013-06-24,3.338
3829,2013-06-25,3.3388
3830,2013-06-26,3.3396
3831,2013-06-27,3.3403
3832,2013-06-28,3.3411
3833,2013-06-29,3.3419
3834,2013-06-30,3.3426
3835,2013-07-01,3.3434
3836,2013-07-02,3.3441
3837,2013-07-03,3.3448
3838,2013-07-04,3.3456
3839,2013-07-05,3.3463
3840,2013-07-06,3.3471
3841,2013-07-07,3.348
3842,2013-07-08,3.3489
3843,2013-07-09,3.3498
3844,2013-07-10,3.3507
3845,2013-07-11,3.3516
3846,2013-07-12,3.3524
3847,2013-07-13,3.3533
3848,2013-07-14,3.3542
3849,2013-07-15,3.3551
3850,2013-07-16,3.356
3851,2013-07-17,3.3569
3852,2013-07-18,3.3578
3853,2013-07-19,3.3587
3854,2013-07-20,3.3596
3855,2013-07-21,3.3605
3856,2013-07-22,3.3614
3857,2013-07-23,3.3623
3858,2013-07-24,3.3632
3859,2013-07-25,3.3641
3860,2013-07-26,3.365
3861,2013-07-27,3.3659
3862,2013-07-28,3.3668
3863,2013-07-29,3.3677
3864,2013-07-30,3.3686
3865,2013-07-31,3.3695
3866,2013-08-01,3.3704
3867,2013-08-02,3.3713
3868,2013-08-03,3.3722
3869,2013-08-04,3.3731
3870,2013-08-05,3.374
3871,2013-08-06,3.3749
3872,2013-08-07,3.3759
3873,2013-08-08,3.377
3874,2013-08-09,3.378
3875,2013-08-10,3.379
3876,2013-08-11,3.38
3877,2013-08-12,3.381
3878,2013-08-13,3.382
3879,2013-08-14,3.383
3880,2013-08-15,3.384
3881,2013-08-16,3.385
3882,2013-08-17,3.386
3883,2013-08-18,3.387
3884,2013-08-19,3.388
3885,2013-08-20,3.389
3886,2013-08-21,3.39
3887,2013-08-22,3.3911
3888,2013-08-23,3.3921
3889,2013-08-24,3.3931
3890,2013-08-25,3.3941
3891,2013-08-26,3.3951
3892,2013-08-27,3.3961
3893,2013-08-28,3.3971
3894,2013-08-29,3.3981
3895,2013-08-30,3.3991
3896,2013-08-31,3.4002
3897,2013-09-01,3.4012
3898,2013-09-02,3.4022
3899,2013-09-03,3.4033
3900,2013-09-04,3.4043
3901,2013-09-05,3.4054
3902,2013-09-06,3.4064
3903,2013-09-07,3.4074
3904,2013-09-08,3.4083
3905,2013-09-09,3.4093
3906,2013-09-10,3.4102
3907,2013-09-11,3.4112
3908,2013-09-12,3.4121
3909,2013-09-13,3.4131
3910,2013-09-14,3.414
3911,2013-09-15,3.415
3912,2013-09-16,3.4159
3913,2013-09-17,3.4169
3914,2013-09-18,3.4178
3915,2013-09-19,3.4188
3916,2013-09-20,3.4197
3917,2013-09-21,3.4207
3918,2013-09-22,3.4216
3919,2013-09-23,3.4226
3920,2013-09-24,3.4235
3921,2013-09-25,3.4245
3922,2013-09-26,3.4254
3923,2013-09-27,3.4264
3924,2013-09-28,3.4273
3925,2013-09-29,3.4283
3926,2013-09-30,3.4292
3927,2013-10-01,3.4302
3928,2013-10-02,3.4311
3929,2013-10-03,3.432
3930,2013-10-04,3.4329
3931,2013-10-05,3.4338
3932,2013-10-06,3.4348
3933,2013-10-07,3.4357
3934,2013-10-08,3.4366
3935,2013-10-09,3.4375
3936,2013-10-10,3.4384
3937,2013-10-11,3.4393
3938,2013-10-12,3.4403
3939,2013-10-13,3.4412
3940,2013-10-14,3.4421
3941,2013-10-15,3.443
3942,2013-10-16,3.4439
3943,2013-10-17,3.4449
3944,2013-10-18,3.4458
3945,2013-10-19,3.4467
3946,2013-10-20,3.4476
3947,2013-10-21,3.4485
3948,2013-10-22,3.4495
3949,2013-10-23,3.4504
3950,2013-10-24,3.4513
3951,2013-10-25,3.4522
3952,2013-10-26,3.4531
3953,2013-10-27,3.4541
3954,2013-10-28,3.455
3955,2013-10-29,3.4559
3956,2013-10-30,3.4568
3957,2013-10-31,3.4577
3958,2013-11-01,3.4587
3959,2013-11-02,3.4596
3960,2013-11-03,3.4606
3961,2013-11-04,3.4616
3962,2013-11-05,3.4625
3963,2013-11-06,3.4635
3964,2013-11-07,3.4645
3965,2013-11-08,3.4655
3966,2013-11-09,3.4665
3967,2013-11-10,3.4676
3968,2013-11-11,3.4686
3969,2013-11-12,3.4696
3970,2013-11-13,3.4706
3971,2013-11-14,3.4717
3972,2013-11-15,3.4727
3973,2013-11-16,3.4737
3974,2013-11-17,3.4747
3975,2013-11-18,3.4758
3976,2013-11-19,3.4768
3977,2013-11-20,3.4778
3978,2013-11-21,3.4789
3979,2013-11-22,3.4799
3980,2013-11-23,3.4809
3981,2013-11-24,3.482
3982,2013-11-25,3.483
3983,2013-11-26,3.484
3984,2013-11-27,3.485
3985,2013-11-28,3.4861
3986,2013-11-29,3.4871
3987,2013-11-30,3.4881
3988,2013-12-01,3.4891
3989,2013-12-02,3.4901
3990,2013-12-03,3.4911
3991,2013-12-04,3.4921
3992,2013-12-05,3.4931
3993,2013-12-06,3.4941
3994,2013-12-07,3.4952
3995,2013-12-08,3.4962
3996,2013-12-09,3.4973
3997,2013-12-10,3.4983
3998,2013-12-11,3.4993
3999,2013-12-12,3.5004
4000,2013-12-13,3.5014
4001,2013-12-14,3.5025
4002,2013-12-15,3.5035
4003,2013-12-16,3.5045
4004,2013-12-17,3.5056
4005,2013-12-18,3.5066
4006,2013-12-19,3.5077
4007,2013-12-20,3.5087
4008,2013-12-21,3.5098
4009,2013-12-22,3.5108
4010,2013-12-23,3.5118
4011,2013-12-24,3.5129
4012,2013-12-25,3.5139
4013,2013-12-26,3.515
4014,2013-12-27,3.516
4015,2013-12-28,3.5171
4016,2013-12-29,3.5181
4017,2013-12-30,3.5192
4018,2013-12-31,3.5202
4019,2014-01-01,3.5213
4020,2014-01-02,3.5223
4021,2014-01-03,3.5234
4022,2014-01-04,3.5244
4023,2014-01-05,3.5255
4024,2014-01-06,3.5265
4025,2014-01-07,3.5281
4026,2014-01-08,3.5297
4027,2014-01-09,3.5313
4028,2014-01-10,3.5329
4029,2014-01-11,3.5345
4030,2014-01-12,3.5361
4031,2014-01-13,3.5377
4032,2014-01-14,3.5393
4033,2014-01-15,3.5409
4034,2014-01-16,3.5425
4035,2014-01-17,3.5441
4036,2014-01-18,3.5458
4037,2014-01-19,3.5474
4038,2014-01-20,3.549
4039,2014-01-21,3.5506
4040,2014-01-22,3.5522
4041,2014-01-23,3.5538
4042,2014-01-24,3.5554
4043,2014-01-25,3.557
4044,2014-01-26,3.5586
4045,2014-01-27,3.5603
4046,2014-01-28,3.5619
4047,2014-01-29,3.5635
4048,2014-01-30,3.5651
4049,2014-01-31,3.5667
4050,2014-02-01,3.5685
4051,2014-02-02,3.5703
4052,2014-02-03,3.5721
4053,2014-02-04,3.5739
4054,2014-02-05,3.5757
4055,2014-02-06,3.5775
4056,2014-02-07,3.5821
4057,2014-02-08,3.5867
4058,2014-02-09,3.5913
4059,2014-02-10,3.5959
4060,2014-02-11,3.6005
4061,2014-02-12,3.6051
4062,2014-02-13,3.6097
4063,2014-02-14,3.6143
4064,2014-02-15,3.6189
4065,2014-02-16,3.6236
4066,2014-02-17,3.6282
4067,2014-02-18,3.6329
4068,2014-02-19,3.6375
4069,2014-02-20,3.6422
4070,2014-02-21,3.6468
4071,2014-02-22,3.6515
4072,2014-02-23,3.6562
4073,2014-02-24,3.6609
4074,2014-02-25,3.6656
4075,2014-02-26,3.6702
4076,2014-02-27,3.6749
4077,2014-02-28,3.6797
4078,2014-03-01,3.6839
4079,2014-03-02,3.6882
4080,2014-03-03,3.6924
4081,2014-03-04,3.6967
4082,2014-03-05,3.701
4083,2014-03-06,3.7053
4084,2014-03-07,3.7093
4085,2014-03-08,3.7133
4086,2014-03-09,3.7173
4087,2014-03-10,3.7214
4088,2014-03-11,3.7254
4089,2014-03-12,3.7294
4090,2014-03-13,3.7335
4091,2014-03-14,3.7375
4092,2014-03-15,3.7416
4093,2014-03-16,3.7456
4094,2014-03-17,3.7497
4095,2014-03-18,3.7538
4096,2014-03-19,3.7578
4097,2014-03-20,3.7619
4098,2014-03-21,3.766
4099,2014-03-22,3.7701
4100,2014-03-23,3.7742
4101,2014-03-24,3.7783
4102,2014-03-25,3.7824
4103,2014-03-26,3.7865
4104,2014-03-27,3.7906
4105,2014-03-28,3.7947
4106,2014-03-29,3.7988
4107,2014-03-30,3.8029
4108,2014-03-31,3.807
4109,2014-04-01,3.8113
4110,2014-04-02,3.8156
4111,2014-04-03,3.8198
4112,2014-04-04,3.8241
4113,2014-04-05,3.8284
4114,2014-04-06,3.8327
4115,2014-04-07,3.836
4116,2014-04-08,3.8393
4117,2014-04-09,3.8425
4118,2014-04-10,3.8458
4119,2014-04-11,3.8491
4120,2014-04-12,3.8524
4121,2014-04-13,3.8557
4122,2014-04-14,3.859
4123,2014-04-15,3.8623
4124,2014-04-16,3.8656
4125,2014-04-17,3.8689
4126,2014-04-18,3.8722
4127,2014-04-19,3.8755
4128,2014-04-20,3.8788
4129,2014-04-21,3.8821
4130,2014-04-22,3.8854
4131,2014-04-23,3.8888
4132,2014-04-24,3.8921
4133,2014-04-25,3.8954
4134,2014-04-26,3.8987
4135,2014-04-27,3.9021
4136,2014-04-28,3.9054
4137,2014-04-29,3.9088
4138,2014-04-30,3.9121
4139,2014-05-01,3.9153
4140,2014-05-02,3.9186
4141,2014-05-03,3.9218
4142,2014-05-04,3.9251
4143,2014-05-05,3.9283
4144,2014-05-06,3.9315
4145,2014-05-07,3.9338
4146,2014-05-08,3.936
4147,2014-05-09,3.9383
4148,2014-05-10,3.9405
4149,2014-05-11,3.9428
4150,2014-05-12,3.945
4151,2014-05-13,3.9473
4152,2014-05-14,3.9496
4153,2014-05-15,3.9518
4154,2014-05-16,3.9541
4155,2014-05-17,3.9563
4156,2014-05-18,3.9586
4157,2014-05-19,3.9609
4158,2014-05-20,3.9631
4159,2014-05-21,3.9654
4160,2014-05-22,3.9677
4161,2014-05-23,3.9699
4162,2014-05-24,3.9722
4163,2014-05-25,3.9745
4164,2014-05-26,3.9767
4165,2014-05-27,3.979
4166,2014-05-28,3.9813
4167,2014-05-29,3.9836
4168,2014-05-30,3.9858
4169,2014-05-31,3.9881
4170,2014-06-01,3.9905
4171,2014-06-02,3.9928
4172,2014-06-03,3.9952
4173,2014-06-04,3.9975
4174,2014-06-05,3.9999
4175,2014-06-06,4.0023
4176,2014-06-07,4.0042
4177,2014-06-08,4.0061
4178,2014-06-09,4.008
4179,2014-06-10,4.0099
4180,2014-06-11,4.0118
4181,2014-06-12,4.0137
4182,2014-06-13,4.0156
4183,2014-06-14,4.0175
4184,2014-06-15,4.0194
4185,2014-06-16,4.0213
4186,2014-06-17,4.0232
4187,2014-06-18,4.0251
4188,2014-06-19,4.027
4189,2014-06-20,4.0289
4190,2014-06-21,4.0309
4191,2014-06-22,4.0328
4192,2014-06-23,4.0347
4193,2014-06-24,4.0366
4194,2014-06-25,4.0385
4195,2014-06-26,4.0404
4196,2014-06-27,4.0424
4197,2014-06-28,4.0443
4198,2014-06-29,4.0462
4199,2014-06-30,4.0481
4200,2014-07-01,4.05
4201,2014-07-02,4.0518
4202,2014-07-03,4.0537
4203,2014-07-04,4.0556
4204,2014-07-05,4.0574
4205,2014-07-06,4.0593
4206,2014-07-07,4.061
4207,2014-07-08,4.0627
4208,2014-07-09,4.0643
4209,2014-07-10,4.066
4210,2014-07-11,4.0677
4211,2014-07-12,4.0694
4212,2014-07-13,4.0711
4213,2014-07-14,4.0728
4214,2014-07-15,4.0745
4215,2014-07-16,4.0762
4216,2014-07-17,4.0779
4217,2014-07-18,4.0795
4218,2014-07-19,4.0812
4219,2014-07-20,4.0829
4220,2014-07-21,4.0846
4221,2014-07-22,4.0863
4222,2014-07-23,4.088
4223,2014-07-24,4.0897
4224,2014-07-25,4.0914
4225,2014-07-26,4.0931
4226,2014-07-27,4.0948
4227,2014-07-28,4.0965
4228,2014-07-29,4.0982
4229,2014-07-30,4.0999
4230,2014-07-31,4.1016
4231,2014-08-01,4.1033
4232,2014-08-02,4.105
4233,2014-08-03,4.1067
4234,2014-08-04,4.1084
4235,2014-08-05,4.1101
4236,2014-08-06,4.1118
4237,2014-08-07,4.1137
4238,2014-08-08,4.1156
4239,2014-08-09,4.1175
4240,2014-08-10,4.1194
4241,2014-08-11,4.1212
4242,2014-08-12,4.1231
4243,2014-08-13,4.125
4244,2014-08-14,4.1269
4245,2014-08-15,4.1288
4246,2014-08-16,4.1307
4247,2014-08-17,4.1326
4248,2014-08-18,4.1345
4249,2014-08-19,4.1364
4250,2014-08-20,4.1383
4251,2014-08-21,4.1402
4252,2014-08-22,4.1421
4253,2014-08-23,4.1439
4254,2014-08-24,4.1458
4255,2014-08-25,4.1477
4256,2014-08-26,4.1496
4257,2014-08-27,4.1515
4258,2014-08-28,4.1534
4259,2014-08-29,4.1553
4260,2014-08-30,4.1573
4261,2014-08-31,4.1592
4262,2014-09-01,4.1611
4263,2014-09-02,4.1631
4264,2014-09-03,4.1651
4265,2014-09-04,4.167
4266,2014-09-05,4.169
4267,2014-09-06,4.171
4268,2014-09-07,4.1728
4269,2014-09-08,4.1747
4270,2014-09-09,4.1765
4271,2014-09-10,4.1784
4272,2014-09-11,4.1802
4273,2014-09-12,4.1821
4274,2014-09-13,4.1839
4275,2014-09-14,4.1858
4276,2014-09-15,4.1876
4277,2014-09-16,4.1895
4278,2014-09-17,4.1913
4279,2014-09-18,4.1932
4280,2014-09-19,4.195
4281,2014-09-20,4.1969
4282,2014-09-21,4.1987
4283,2014-09-22,4.2006
4284,2014-09-23,4.2024
4285,2014-09-24,4.2043
4286,2014-09-25,4.2061
4287,2014-09-26,4.208
4288,2014-09-27,4.2099
4289,2014-09-28,4.2117
4290,2014-09-29,4.2136
4291,2014-09-30,4.2154
4292,2014-10-01,4.2173
4293,2014-10-02,4.2191
4294,2014-10-03,4.2209
4295,2014-10-04,4.2227
4296,2014-10-05,4.2245
4297,2014-10-06,4.2263
4298,2014-10-07,4.2281
4299,2014-10-08,4.23
4300,2014-10-09,4.2319
4301,2014-10-10,4.2337
4302,2014-10-11,4.2356
4303,2014-10-12,4.2375
4304,2014-10-13,4.2393
4305,2014-10-14,4.2412
4306,2014-10-15,4.2431
4307,2014-10-16,4.2449
4308,2014-10-17,4.2468
4309,2014-10-18,4.2487
4310,2014-10-19,4.2505
4311,2014-10-20,4.2524
4312,2014-10-21,4.2543
4313,2014-10-22,4.2562
4314,2014-10-23,4.258
4315,2014-10-24,4.2599
4316,2014-10-25,4.2618
4317,2014-10-26,4.2637
4318,2014-10-27,4.2655
4319,2014-10-28,4.2674
4320,2014-10-29,4.2693
4321,2014-10-30,4.2712
4322,2014-10-31,4.2731
4323,2014-11-01,4.275
4324,2014-11-02,4.277
4325,2014-11-03,4.2789
4326,2014-11-04,4.2808
4327,2014-11-05,4.2828
4328,2014-11-06,4.2847
4329,2014-11-07,4.2865
4330,2014-11-08,4.2883
4331,2014-11-09,4.29
4332,2014-11-10,4.2918
4333,2014-11-11,4.2936
4334,2014-11-12,4.2953
4335,2014-11-13,4.2971
4336,2014-11-14,4.2989
4337,2014-11-15,4.3006
4338,2014-11-16,4.3024
4339,2014-11-17,4.3042
4340,2014-11-18,4.3059
4341,2014-11-19,4.3077
4342,2014-11-20,4.3095
4343,2014-11-21,4.3112
4344,2014-11-22,4.313
4345,2014-11-23,4.3148
4346,2014-11-24,4.3166
4347,2014-11-25,4.3183
4348,2014-11-26,4.3201
4349,2014-11-27,4.3219
4350,2014-11-28,4.3237
4351,2014-11-29,4.3254
4352,2014-11-30,4.3272
4353,2014-12-01,4.3289
4354,2014-12-02,4.3307
4355,2014-12-03,4.3324
4356,2014-12-04,4.3341
4357,2014-12-05,4.3358
4358,2014-12-06,4.3375
4359,2014-12-07,4.3391
4360,2014-12-08,4.3407
4361,2014-12-09,4.3422
4362,2014-12-10,4.3438
4363,2014-12-11,4.3454
4364,2014-12-12,4.347
4365,2014-12-13,4.3485
4366,2014-12-14,4.3501
4367,2014-12-15,4.3517
4368,2014-12-16,4.3532
4369,2014-12-17,4.3548
4370,2014-12-18,4.3564
4371,2014-12-19,4.358
4372,2014-12-20,4.3595
4373,2014-12-21,4.3611
4374,2014-12-22,4.3627
4375,2014-12-23,4.3643
4376,2014-12-24,4.3658
4377,2014-12-25,4.3674
4378,2014-12-26,4.369
4379,2014-12-27,4.3706
4380,2014-12-28,4.3722
4381,2014-12-29,4.3737
4382,2014-12-30,4.3753
4383,2014-12-31,4.3769
4384,2015-01-01,4.3785
4385,2015-01-02,4.3801
4386,2015-01-03,4.3816
4387,2015-01-04,4.3832
4388,2015-01-05,4.3848
4389,2015-01-06,4.3864
4390,2015-01-07,4.3878
4391,2015-01-08,4.3892
4392,2015-01-09,4.3906
4393,2015-01-10,4.392
4394,2015-01-11,4.3934
4395,2015-01-12,4.3948
4396,2015-01-13,4.3962
4397,2015-01-14,4.3976
4398,2015-01-15,4.399
4399,2015-01-16,4.4005
4400,2015-01-17,4.4019
4401,2015-01-18,4.4033
4402,2015-01-19,4.4047
4403,2015-01-20,4.4061
4404,2015-01-21,4.4075
4405,2015-01-22,4.4089
4406,2015-01-23,4.4103
4407,2015-01-24,4.4117
4408,2015-01-25,4.4132
4409,2015-01-26,4.4146
4410,2015-01-27,4.416
4411,2015-01-28,4.4174
4412,2015-01-29,4.4188
4413,2015-01-30,4.4202
4414,2015-01-31,4.4216
4415,2015-02-01,4.4232
4416,2015-02-02,4.4248
4417,2015-02-03,4.4264
4418,2015-02-04,4.4279
4419,2015-02-05,4.4295
4420,2015-02-06,4.4311
4421,2015-02-07,4.4328
4422,2015-02-08,4.4346
4423,2015-02-09,4.4364
4424,2015-02-10,4.4382
4425,2015-02-11,4.44
4426,2015-02-12,4.4417
4427,2015-02-13,4.4435
4428,2015-02-14,4.4453
4429,2015-02-15,4.4471
4430,2015-02-16,4.4489
4431,2015-02-17,4.4506
4432,2015-02-18,4.4524
4433,2015-02-19,4.4542
4434,2015-02-20,4.456
4435,2015-02-21,4.4578
4436,2015-02-22,4.4596
4437,2015-02-23,4.4614
4438,2015-02-24,4.4632
4439,2015-02-25,4.4649
4440,2015-02-26,4.4667
4441,2015-02-27,4.4685
4442,2015-02-28,4.4703
4443,2015-03-01,4.4719
4444,2015-03-02,4.4736
4445,2015-03-03,4.4752
4446,2015-03-04,4.4768
4447,2015-03-05,4.4784
4448,2015-03-06,4.48
4449,2015-03-07,4.4814
4450,2015-03-08,4.4827
4451,2015-03-09,4.4841
4452,2015-03-10,4.4854
4453,2015-03-11,4.4868
4454,2015-03-12,4.4881
4455,2015-03-13,4.4894
4456,2015-03-14,4.4908
4457,2015-03-15,4.4921
4458,2015-03-16,4.4935
4459,2015-03-17,4.4948
4460,2015-03-18,4.4962
4461,2015-03-19,4.4975
4462,2015-03-20,4.4989
4463,2015-03-21,4.5002
4464,2015-03-22,4.5016
4465,2015-03-23,4.5029
4466,2015-03-24,4.5043
4467,2015-03-25,4.5056
4468,2015-03-26,4.507
4469,2015-03-27,4.5083
4470,2015-03-28,4.5097
4471,2015-03-29,4.511
4472,2015-03-30,4.5124
4473,2015-03-31,4.5137
4474,2015-04-01,4.5151
4475,2015-04-02,4.5165
4476,2015-04-03,4.5179
4477,2015-04-04,4.5193
4478,2015-04-05,4.5207
4479,2015-04-06,4.5221
4480,2015-04-07,4.5241
